2023-09-27 19:26:18 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0, nil, 0 us, 669, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.5, /out/test-dir.0-0/mdtest_tree.0/dir.mdtest.0.5, nil, 0 us, 4195043, 4195013
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.6, /out/test-dir.0-0/mdtest_tree.0/dir.mdtest.0.6, nil, 0 us, 8389312, 4195013
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/dir.mdtest.0.7, nil, 0 us, 700, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.7, /out/test-dir.0-0/mdtest_tree.0/dir.mdtest.0.7, nil, 0 us, 700, 4195013
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/dir.mdtest.0.8, nil, 0 us, 4195044, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.8, /out/test-dir.0-0/mdtest_tree.0/dir.mdtest.0.8, nil, 0 us, 4195044, 4195013
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.9, /out/test-dir.0-0/mdtest_tree.0/dir.mdtest.0.9, nil, 0 us, 8389313, 4195013
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/dir.mdtest.0.10, nil, 0 us, 701, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/dir.mdtest.0.11, nil, 0 us, 4195045, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/dir.mdtest.0.13, nil, 0 us, 702, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/dir.mdtest.0.14, nil, 0 us, 4195046, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/dir.mdtest.0.16, nil, 0 us, 703, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/dir.mdtest.0.17, nil, 0 us, 4195047, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/dir.mdtest.0.19, nil, 0 us, 704, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.50, nil, 0 us, 4195048, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.50, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.50, nil, 0 us, 4195048, 670
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.51, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.51, nil, 0 us, 8389317, 670
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.52, nil, 0 us, 705, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.52, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.52, nil, 0 us, 705, 670
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.53, nil, 0 us, 4195049, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.53, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.53, nil, 0 us, 4195049, 670
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.54, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.54, nil, 0 us, 8389318, 670
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.55, nil, 0 us, 706, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.55, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.55, nil, 0 us, 706, 670
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.56, nil, 0 us, 4195050, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.56, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.56, nil, 0 us, 4195050, 670
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.57, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.57, nil, 0 us, 8389319, 670
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.58, nil, 0 us, 707, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.58, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.58, nil, 0 us, 707, 670
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.59, nil, 0 us, 4195051, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.59, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/dir.mdtest.0.59, nil, 0 us, 4195051, 670
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.210, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.210, nil, 0 us, 8389320, 4195014
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.211, nil, 0 us, 708, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.211, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.211, nil, 0 us, 708, 4195014
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.212, nil, 0 us, 4195052, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.212, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.212, nil, 0 us, 4195052, 4195014
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.213, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.213, nil, 0 us, 8389321, 4195014
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.214, nil, 0 us, 709, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.214, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.214, nil, 0 us, 709, 4195014
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.215, nil, 0 us, 4195053, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.215, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.215, nil, 0 us, 4195053, 4195014
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.216, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.216, nil, 0 us, 8389322, 4195014
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.217, nil, 0 us, 710, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.217, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.217, nil, 0 us, 710, 4195014
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.218, nil, 0 us, 4195054, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.218, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.218, nil, 0 us, 4195054, 4195014
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.219, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.21/dir.mdtest.0.219, nil, 0 us, 8389323, 4195014
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.22/dir.mdtest.0.220, nil, 0 us, 711, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.22/dir.mdtest.0.221, nil, 0 us, 4195055, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.22/dir.mdtest.0.223, nil, 0 us, 712, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.22/dir.mdtest.0.224, nil, 0 us, 4195056, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.22/dir.mdtest.0.226, nil, 0 us, 713, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.22/dir.mdtest.0.227, nil, 0 us, 4195057, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.22/dir.mdtest.0.229, nil, 0 us, 714, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.230, nil, 0 us, 4195058, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.230, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.230, nil, 0 us, 4195058, 671
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.231, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.231, nil, 0 us, 8389327, 671
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.232, nil, 0 us, 715, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.232, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.232, nil, 0 us, 715, 671
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.233, nil, 0 us, 4195059, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.233, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.233, nil, 0 us, 4195059, 671
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.234, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.234, nil, 0 us, 8389328, 671
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.235, nil, 0 us, 716, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.235, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.235, nil, 0 us, 716, 671
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.236, nil, 0 us, 4195060, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.236, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.236, nil, 0 us, 4195060, 671
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.237, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.237, nil, 0 us, 8389329, 671
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.238, nil, 0 us, 717, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.238, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.238, nil, 0 us, 717, 671
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.239, nil, 0 us, 4195061, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.239, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.23/dir.mdtest.0.239, nil, 0 us, 4195061, 671
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.240, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.240, nil, 0 us, 8389330, 4195015
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.241, nil, 0 us, 718, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.241, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.241, nil, 0 us, 718, 4195015
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.242, nil, 0 us, 4195062, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.242, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.242, nil, 0 us, 4195062, 4195015
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.243, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.243, nil, 0 us, 8389331, 4195015
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.244, nil, 0 us, 719, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.244, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.244, nil, 0 us, 719, 4195015
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.245, nil, 0 us, 4195063, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.245, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.245, nil, 0 us, 4195063, 4195015
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.246, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.246, nil, 0 us, 8389332, 4195015
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.247, nil, 0 us, 720, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.247, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.247, nil, 0 us, 720, 4195015
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.248, nil, 0 us, 4195064, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.248, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.248, nil, 0 us, 4195064, 4195015
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.249, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/dir.mdtest.0.249, nil, 0 us, 8389333, 4195015
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/dir.mdtest.0.60, nil, 0 us, 721, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/dir.mdtest.0.61, nil, 0 us, 4195065, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/dir.mdtest.0.63, nil, 0 us, 722, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/dir.mdtest.0.64, nil, 0 us, 4195066, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/dir.mdtest.0.66, nil, 0 us, 723, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/dir.mdtest.0.67, nil, 0 us, 4195067, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/dir.mdtest.0.69, nil, 0 us, 724, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.250, nil, 0 us, 4195068, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.250, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.250, nil, 0 us, 4195068, 672
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.251, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.251, nil, 0 us, 8389337, 672
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.252, nil, 0 us, 725, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.252, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.252, nil, 0 us, 725, 672
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.253, nil, 0 us, 4195069, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.253, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.253, nil, 0 us, 4195069, 672
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.254, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.254, nil, 0 us, 8389338, 672
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.255, nil, 0 us, 726, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.255, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.255, nil, 0 us, 726, 672
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.256, nil, 0 us, 4195070, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.256, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.256, nil, 0 us, 4195070, 672
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.257, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.257, nil, 0 us, 8389339, 672
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.258, nil, 0 us, 727, 0
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, dir.mdtest.0.258, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.258, nil, 0 us, 727, 672
2023-09-27 19:26:19 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/dir.mdtest.0.259, nil, 0 us, 4195071, 0
